id,company_id,balance,total_purchased,total_used,seats,seats_used,free_conversations,plan_tier_id,current_period_start,current_period_end,last_reset_at,last_processed_at,version,free_tier_allowances,created_at,updated_at,exceeded_free_tier,paid_conversations,free_tier_usage_pct
01KB0995YVHAW5W1NZB2PRY4K2,2924,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-26 14:32:35","2025-11-26 14:32:35",0,0,0.00
01KB085K1HW2GZ4VZVN30Z0YER,2923,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-26 14:13:08","2025-11-26 14:13:08",0,0,0.00
01KB05VAT0KFFHADRK9MF45C7N,2922,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-26 13:32:35","2025-11-26 13:32:35",0,0,0.00
01KAZF5EZV1PKD2HAVF0E6K4FN,2921,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-26 06:56:10","2025-11-26 06:56:10",0,0,0.00
01KAZ9K5W2VJFBJ3747H89ZJ87,2920,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-26 05:18:48","2025-11-26 05:18:48",0,0,0.00
01KAYAY77SB797D36BAMAMD4RY,2917,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-25 20:23:04","2025-11-25 20:23:04",0,0,0.00
01KAXY4AX9GGC4PK4AYZNSDNBT,2916,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-25 16:39:13","2025-11-25 16:39:13",0,0,0.00
01KAXS2DMBXX6PR41TBEY0QJZ3,2915,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-25 15:10:47","2025-11-25 15:10:47",0,0,0.00
01KAXNX89G77G42Q16FVCRECJV,2914,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-25 14:15:32","2025-11-25 14:15:32",0,0,0.00
01KAVY70A9CN41G77R04XZCMZV,2913,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-24 22:02:11","2025-11-24 22:02:11",0,0,0.00
01KAVVPB00JBJ8B61XZ49QA6AV,2912,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-24 21:18:08","2025-11-24 21:18:08",0,0,0.00
01KAVV62H83N51106NB8CRXBTM,2911,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-24 21:09:15","2025-11-24 21:09:15",0,0,0.00
01KAVPATWD94BTMVAQERP2AQ9V,2910,0.0000,0.0000,0.0000,0,0,49,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-24 19:44:28","2025-11-26 03:25:47",0,0,0.00
01KAVBG7CN4GMQT0NENNY5545H,2909,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-24 16:35:10","2025-11-24 16:35:10",0,0,0.00
01KAV4GNKJR5613JV2Q9T230QZ,2908,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-24 14:33:05","2026-01-08 18:54:16",0,0,0.00
01KAV0SBY9A20FBADYXF36RPEN,2907,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-24 13:27:56","2026-01-08 18:53:52",0,0,0.00
01KAV0MF5YT7YYY0PSZYKDMR2C,2906,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-24 13:25:15","2025-11-24 13:25:15",0,0,0.00
01KANWB9QR6S9QJXG3VEBC48ZW,2905,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-22 13:34:08","2026-01-08 18:54:47",0,0,0.00
01KAM27YHTT16VKTZ4D2H0XQQH,2903,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-21 20:38:41","2025-11-21 20:38:41",0,0,0.00
01KAKKW6VC150J2RN7H2T53N3Q,2901,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-21 16:27:36","2025-11-21 16:27:36",0,0,0.00
01KAKJEQ3EG8WDP3YCB1Q8NY27,2900,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-21 16:02:45","2026-01-08 18:55:08",0,0,0.00
01KAKBTW57A836BT4VQHR5NSC9,2899,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-21 14:07:04","2025-11-21 14:07:04",0,0,0.00
01KAK8REBQSG1DDN9S7E9V45WW,2898,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-21 13:13:18","2025-11-21 13:13:18",0,0,0.00
01KAHGAMBYMJS4KM45KGP5VW7T,2897,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-20 20:47:06","2025-11-20 20:47:06",0,0,0.00
01KAHD5DCJ6GN1VBHQK73EWPSW,2895,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-20 19:51:49","2025-11-20 19:51:49",0,0,0.00
01KAHCNW0FA84S2TK1T2QPXVDW,2894,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-20 19:43:20","2025-11-20 19:43:20",0,0,0.00
01KAH6BEM50TWBVAD3MH9HP6XV,2892,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-20 17:52:47","2025-11-20 17:52:47",0,0,0.00
01KAH67W9A7EEPYK84CM755VR9,2891,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-20 17:50:50","2025-11-20 17:50:50",0,0,0.00
01KAH157B2XR37D09W3NYZYNJ0,2889,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-20 16:22:00","2025-11-20 16:22:00",0,0,0.00
01KAGTPRCYK5G2XQF2CQEQ6MM1,2888,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-20 14:29:14","2026-01-08 18:32:56",0,0,0.00
01KAGT9FRSQ40TEZTHTN5X6PEA,2887,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-20 14:21:59","2025-11-20 14:21:59",0,0,0.00
01KAGQV8HGMD1F8T69V02XN6WB,2886,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-20 13:39:16","2025-11-20 13:39:16",0,0,0.00
01KAGEW1RFZKAZGAR44D3DWN0A,2884,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-20 11:02:25","2025-11-20 11:02:25",0,0,0.00
01KAFCRC1XPPETB7HAJP0Z154T,2883,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-20 01:06:13","2025-11-20 01:06:13",0,0,0.00
01KAF3X1QM0R8SEN3WPSHTBZ83,2879,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-19 22:31:29","2026-01-05 20:12:45",0,0,0.00
01KAF0AT26CPVHQD3VS39MJ913,2878,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-19 21:29:05","2026-01-08 18:33:20",0,0,0.00
01KAER8XXTVVVWK8ZQTDS0YWH2,2874,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-19 19:08:15","2026-01-08 18:33:45",0,0,0.00
01KAEJX9ZQRVHF6YS0SA8NR7QP,2873,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-19 17:34:31","2025-11-19 17:34:31",0,0,0.00
01KAEDR3GXZ386KJTGN1CVNKXJ,2872,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-19 16:04:18","2025-11-19 16:04:18",0,0,0.00
01KAECTPV0ZGFC3D7N75GHQWBY,2871,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-19 15:48:15","2025-11-19 15:48:15",0,0,0.00
01KACDA907ZC2MMV1TVQMP8EPA,2868,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-18 21:18:16","2025-11-18 21:18:16",0,0,0.00
01KAC9SFSK4ZKR20HAM6EBWZV2,2867,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-18 20:16:40","2025-11-18 20:16:40",0,0,0.00
01KAC2FZ12PX6DMQ8AP0W6YQFY,2866,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-18 18:09:08","2026-01-08 18:34:12",0,0,0.00
01KABTJ28ZGZ1WR9ZPHZ73K0AH,2864,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-18 15:50:28","2025-11-18 15:50:28",0,0,0.00
01KAA3F9T1VTS97VRR5H2HDZBX,2863,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-17 23:47:46","2025-11-17 23:47:46",0,0,0.00
01KAA2TR1EGA2TDRVEJF9XJKDB,2862,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-17 23:36:33","2025-11-17 23:36:33",0,0,0.00
01KAA0AXRR30GJYN07BM12DSE3,2861,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-17 22:52:57","2025-11-17 22:52:57",0,0,0.00
01KA9WR9S74WH0ZYE4Z804S23A,2860,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-17 21:50:21","2026-01-08 18:31:41",0,0,0.00
01KA9VBNSDJ31KA5JXW4SJWGPP,2859,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-17 21:25:59","2025-11-17 21:25:59",0,0,0.00
01KA9TXRBMDQ5D48SWPXYJ2Q32,2858,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-17 21:18:23","2025-11-17 21:18:23",0,0,0.00
01KA9T5SCFQTMXBVKSV95D2D12,2857,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-17 21:05:17","2025-11-17 21:05:17",0,0,0.00
01KA9MFT44X6WV7RK0MP7WR92H,2856,0.0000,0.0000,0.0000,1,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-17 19:25:54","2026-01-09 15:51:17",0,0,0.00
01KA9JJJFQ1A9K5KA92H0G258J,2855,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-17 18:52:28","2025-11-17 18:52:28",0,0,0.00
01KA9GG0F28316DK0JG5CWJ3T5,2854,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-17 18:16:06","2025-11-17 18:16:06",0,0,0.00
01KA9FJK4577GD3S5HSDEJZXZK,2853,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-17 18:00:02","2026-01-08 18:28:40",0,0,0.00
01KA9EQY9WAQ6BHGTHR75D6WVC,2852,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-17 17:45:29","2026-01-08 18:29:12",0,0,0.00
01KA9CF6PXM4548RMF6A56MKNK,2851,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-17 17:05:46","2026-01-08 18:29:38",0,0,0.00
01KA98Y956CGDH0PNG13BMHTF7,2850,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-17 16:04:05","2025-11-17 16:04:05",0,0,0.00
01KA98BP8G4EKEM47H69F5C2GC,2849,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-17 15:53:56","2025-11-17 15:53:56",0,0,0.00
01KA97AER5Q8H4TNFS7X4R8BPM,2848,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-17 15:35:47","2026-01-08 18:27:04",0,0,0.00
01KA969Y4FKSWSZ9SKGFPSXK3X,2847,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-17 15:18:02","2025-11-17 15:18:02",0,0,0.00
01KA95R6F266F71ZTPYD5HBR6A,2846,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-17 15:08:20","2026-01-08 18:26:18",0,0,0.00
01KA929BHGC8FG2VFGCM1KFSWB,2844,10.0000,10.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-17 14:07:48","2025-11-17 14:31:27",0,0,0.00
01KA90DTKZ3H727YT1D9V98C5S,2843,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-17 13:35:18","2025-11-17 13:35:18",0,0,0.00
01KA7JF826QFK46TTF3S1DAW0Y,2841,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-17 00:12:10","2026-01-08 17:41:34",0,0,0.00
01KA7HA1FHS4WWZ7YHP4MVN92X,2840,0.0000,0.0000,0.0000,0,0,49,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-16 23:51:51","2025-12-17 00:11:25",0,0,0.00
01KA7D25Z7EAASPESZVRBEN790,2839,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-16 22:37:39","2026-01-08 17:41:39",0,0,0.00
01KA6WPTQ2VDYGJD19NZKYC0P0,2838,0.0000,0.0000,0.0000,0,0,48,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-16 17:51:49","2025-12-06 06:30:06",0,0,0.00
01KA6RCE9AA4A7TFF57FM6V6R4,2837,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-16 16:36:15","2026-01-08 17:41:25",0,0,0.00
01KA4XPBZSP4YW2ANHX07SJJMK,2836,3.5679,4.0000,0.4321,1,1,49,NULL,NULL,NULL,NULL,NULL,3,NULL,"2025-11-15 23:30:34","2026-01-15 17:25:45",0,0,0.88
01KA4QEGTMG5DDGYY482P2YRZP,2834,0.0000,0.0000,0.0000,9,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-15 21:41:25","2025-11-15 22:09:02",0,0,0.00
01KA4G9N57BK24138PN5DMXGBJ,2833,0.0000,0.0000,0.0000,1,1,49,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-15 19:36:26","2025-11-19 06:30:08",0,0,0.00
01KA485GNSZ6A12JGHXQCCQP1T,2832,0.0000,0.0000,0.0000,1,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-15 17:14:22","2025-11-15 17:14:30",0,0,0.00
01KA47JNFJZQQB1CMERP6HHBRB,2831,0.0000,0.0000,0.0000,1,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-15 17:04:04","2025-11-15 17:04:22",0,0,0.00
01KA2HTQCF5ZV3F39Z86R35079,2830,0.0000,0.0000,0.0000,1,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-15 01:24:45","2025-11-15 18:21:25",0,0,0.00
01KA2GJZ7GXWGZD624C5CMVAEP,2829,0.0000,0.0000,0.0000,1,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-15 01:03:02","2025-11-15 01:03:16",0,0,0.00
01KA2A0V8ZJP90J61SXC8NW960,2828,0.0000,0.0000,0.0000,2,1,49,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-14 23:08:17","2025-11-19 06:30:07",0,0,0.00
01KA24NWJNSXP44EBT1XDJDM2R,2827,0.0000,0.0000,0.0000,1,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-14 21:34:55","2025-11-14 21:35:04",0,0,0.00
01KA21N8QVX3DXDCRC9DREGTWA,2826,0.0000,0.0000,0.0000,1,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-14 20:42:09","2025-11-14 20:42:26",0,0,0.00
01KA20A491SBF6T7RZ4R5X2G5S,2825,0.0000,0.0000,0.0000,3,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-14 20:18:35","2025-11-15 05:08:02",0,0,0.00
01KA1ZTZ4F5YD4W2CDGGMHEV3X,2824,0.0000,0.0000,0.0000,1,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-14 20:10:19","2025-11-14 20:11:33",0,0,0.00
01KA1ZMGWWQ54TEJTXR1HDCDBQ,2823,0.0000,0.0000,0.0000,1,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-14 20:06:47","2025-11-14 20:07:03",0,0,0.00
01KA1VG22NQQ2J0JW6VN61WARA,2822,10.0000,10.0000,0.0000,2,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-14 18:54:27","2025-11-14 21:54:59",0,0,0.00
01KA1R5EYW3VYH93D1WE1KJ72G,2821,0.0000,0.0000,0.0000,0,0,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-14 17:56:14","2025-11-14 17:56:14",0,0,0.00
01K9ZH7JGDK2RNFSC4TJJ15RE2,2816,0.0000,0.0000,0.0000,1,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-13 21:16:34","2025-11-13 21:21:00",0,0,0.00
01K9ZGDR753APN89HD3T64T4N6,2815,10.0000,10.0000,0.0000,1,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-13 21:02:28","2025-11-14 15:46:49",0,0,0.00
01K9ZF8ZYZQ1QEHN4YCYPN7ER6,2814,0.0000,0.0000,0.0000,2,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-13 20:42:24","2025-11-14 16:53:03",0,0,0.00
01K9W77T8GBAFCPJQAZE8BT752,2813,0.0000,0.0000,0.0000,1,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-12 14:24:13","2025-11-12 14:29:37",0,0,0.00
01K9W6QFDFA9K4RBWX12Q8P67A,2812,0.0000,0.0000,0.0000,1,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-12 14:15:18","2025-11-12 14:15:43",0,0,0.00
01K9W6GRH6YT43VN8V198F2F6J,2811,0.0000,0.0000,0.0000,1,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-12 14:11:38","2025-11-12 14:19:59",0,0,0.00
01K9T6MF4ZY94044WJX0P8K4SQ,2806,0.0000,0.0000,0.0000,1,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-11 19:35:10","2025-11-11 19:35:20",0,0,0.00
01K9SV0KRPX6XQ90S7SH8G3Q12,2804,0.0000,0.0000,0.0000,1,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-11 16:12:05","2025-11-11 16:15:28",0,0,0.00
01K9SHMZ4ZZJVN56FPNDXNBBXF,2803,0.0000,0.0000,0.0000,1,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-11 13:28:27","2025-11-11 13:39:06",0,0,0.00
01K9Q1AF9QKA7HMRJ1ABS5WXJH,2801,0.0000,0.0000,0.0000,1,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-10 14:04:37","2025-11-11 18:03:43",0,0,0.00
01K9GE55S4GZQED6VAHZA1X45G,2798,50.0000,50.0000,0.0000,3,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-08 00:34:13","2025-11-11 19:00:47",0,0,0.00
01K9G1GHGTMGQNGWFZT9MF35H4,2796,500.0000,500.0000,0.0000,2,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-07 20:53:14","2025-11-11 21:11:17",0,0,0.00
01K9FNYBBBCPYW14272G7N0QRY,2794,0.0000,0.0000,0.0000,1,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-07 17:31:04","2025-11-07 18:17:34",0,0,0.00
01K9FJEPH0EJSNJRCJ9JYVZYMF,2792,0.0000,0.0000,0.0000,1,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-07 16:30:05","2025-11-07 16:31:45",0,0,0.00
01K9FF13PWWXHP1H060YQGG3JG,2791,149.0000,149.0000,0.0000,1,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-07 15:30:14","2025-11-13 04:02:57",0,0,0.00
01K9DJ61YDXGYC8ZDSZ0K3QYYF,2790,0.0000,0.0000,0.0000,1,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-06 21:46:53","2025-11-06 21:47:40",0,0,0.00
01K9AKC12JA743GBQKEH6TGYN5,2787,0.0000,0.0000,0.0000,1,1,50,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-05 18:09:54","2025-11-05 18:19:00",0,0,0.00
01K9AHEKRGSNBXPMN5MPJWCQKR,2786,0.0000,0.0000,0.0000,1,1,0,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-05 17:36:22","2025-11-05 17:51:21",0,0,0
01K9AE03695491J069QKAKEVGG,2783,0.0000,0.0000,0.0000,1,1,0,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-05 16:36:00","2025-11-05 17:22:48",0,0,0
01K9A9YW13VY591FW98A3EKNV2,2782,0.0000,0.0000,0.0000,1,1,0,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-11-05 15:25:26","2025-11-07 14:45:47",0,0,0
01K8VEGN9HDAGT4C3ZEPMPEC1X,2772,0.0000,0.0000,0.0000,1,1,0,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-10-30 20:56:27","2025-10-30 20:56:36",0,0,0
01K8KVG40TMJVQBFVVA2C786QA,2767,0.0000,0.0000,0.0000,0,0,0,NULL,NULL,NULL,NULL,NULL,1,NULL,"2025-10-27 22:09:25","2025-10-27 22:09:25",0,0,0
